sample_id,price
95686,6.16796875
95688,21.40625
95692,14.703125
95700,23.796875
95703,12.5078125
95704,17.4375
95705,30.234375
95708,3.4296875
95713,17.71875
95717,4.9140625
95721,2.275390625
95722,5.1484375
95723,15.265625
95726,23.75
95730,12.3828125
95739,8.375
95740,5.40234375
95745,8.5625
95746,21.765625
95748,39.1875
95749,17.6875
95750,7.2578125
95755,19.25
95760,9.921875
95766,14.984375
95770,17.984375
95775,17.609375
95777,70.5
95782,21.40625
95785,3.525390625
95794,3.021484375
95797,25.765625
95805,4.18359375
95809,4.0703125
95811,20.421875
95812,20.671875
95813,21.28125
95818,12.9375
95819,16.859375
95825,23.140625
95828,15.6484375
95842,14.28125
95845,18.890625
95850,24.296875
95851,38.25
95855,11.8203125
95857,40.0625
95861,21.53125
95863,10.1796875
95868,8.140625
95871,4.3125
95877,8.1796875
95881,5.70703125
95886,9.4609375
95888,15.78125
95894,27.21875
95898,6.8515625
95900,10.53125
95903,5.67578125
95907,9.9609375
95912,19.921875
95914,30.359375
95916,14.765625
95917,15.78125
95922,1.8740234375
95931,1.5673828125
95937,4.3515625
95947,1.2001953125
95955,26.78125
95957,65.875
95961,50.90625
95962,12.015625
95966,31.609375
95969,37.40625
95971,2.22265625
95978,8.453125
95986,13.1875
95989,10.578125
95997,5.7265625
95998,24.796875
96005,12.78125
96007,12.25
96013,10.9921875
96017,4.19921875
96018,16.140625
96023,16.046875
96024,7.01953125
96035,14.578125
96036,4.75
96038,18.28125
96042,11.0390625
96045,24.09375
96049,4.94921875
96051,7.4375
96062,9.0
96065,10.9921875
96071,10.0703125
96072,14.4921875
96080,10.3984375
96082,8.6015625
96086,8.984375
96088,16.859375
96097,4.07421875
96098,15.6171875
96104,11.8203125
96107,14.671875
96115,10.71875
96119,10.1171875
96121,28.921875
96133,4.33203125
96134,16.28125
96138,1.87109375
96142,5.98828125
96144,2.400390625
96152,7.01953125
96163,12.9921875
96171,8.8828125
96172,18.203125
96179,92.625
96182,7.72265625
96183,5.765625
96189,9.3828125
96196,8.0390625
96206,27.4375
96208,6.40234375
96214,7.828125
96216,29.984375
96227,21.796875
96232,5.4765625
96235,35.375
96248,61.34375
96255,10.421875
96259,10.0078125
96261,16.078125
96262,7.7421875
96267,11.0625
96272,25.8125
96275,11.4921875
96277,15.6484375
96280,21.0625
96286,14.3671875
96290,6.8359375
96293,11.9921875
96295,14.1015625
96301,19.84375
96302,5.24609375
96306,4.69921875
96310,13.4140625
96311,9.921875
96318,27.9375
96319,14.3984375
96331,23.46875
96332,3.27734375
96336,7.6875
96337,6.43359375
96343,13.5234375
96352,13.9296875
96366,9.7109375
96369,4.13671875
96371,14.953125
96372,28.859375
96374,10.671875
96375,4.21484375
96377,8.984375
96379,15.296875
96380,25.046875
96386,4.30078125
96387,26.453125
96389,16.96875
96391,9.6640625
96394,8.6171875
96400,5.5390625
96405,5.64453125
96407,4.19921875
96410,8.2890625
96412,23.421875
96415,7.50390625
96416,19.28125
96418,5.43359375
96431,3.15234375
96433,7.70703125
96435,5.87890625
96436,12.3046875
96444,10.265625
96458,9.6875
96461,15.8828125
96465,36.59375
96466,20.171875
96470,25.140625
96474,15.140625
96475,9.9453125
96477,9.1796875
96478,15.5859375
96498,6.390625
96506,20.296875
96509,9.6875
96510,15.5546875
96514,15.5234375
96517,14.34375
96524,23.84375
96529,12.1484375
96530,23.09375
96531,16.625
96532,12.3046875
96557,10.53125
96560,42.53125
96561,14.765625
96563,10.3984375
96564,16.765625
96566,14.984375
96569,29.15625
96571,17.1875
96572,24.046875
96578,6.7890625
96586,10.09375
96596,37.125
96598,6.609375
96606,1.677734375
96612,2.041015625
96614,2.974609375
96615,1.3896484375
96619,4.58203125
96624,2.138671875
96629,3.724609375
96631,3.4375
96633,4.609375
96634,1.8740234375
96635,1.9560546875
96636,1.5810546875
96644,3.458984375
96650,6.4921875
96652,1.658203125
96656,3.306640625
96658,4.68359375
96661,3.583984375
96662,6.3671875
96665,3.994140625
96668,65.625
96671,2.916015625
96678,48.53125
96679,20.671875
96685,5.53515625
96693,30.65625
96697,43.125
96701,31.609375
96703,5.859375
96704,8.140625
96705,8.8046875
96710,15.9140625
96721,9.4609375
96725,7.390625
96732,15.296875
96733,20.046875
96734,1.39453125
96736,9.75
96739,32.625
96745,58.5
96747,11.6171875
96753,22.671875
96757,16.453125
96758,4.65625
96759,8.8046875
96761,7.47265625
96769,13.4140625
96771,10.625
96775,10.7421875
96776,13.46875
96781,20.015625
96795,22.765625
96802,6.8515625
96805,29.5625
96807,13.5234375
96809,10.9921875
96810,10.6484375
96811,8.0703125
96812,29.390625
96814,6.2109375
96815,11.421875
96817,21.28125
96820,32.3125
96823,1.8994140625
96824,4.8671875
96830,13.4921875
96834,10.03125
96835,22.71875
96836,4.6328125
96837,6.40234375
96839,7.2734375
96841,22.90625
96851,32.375
96860,18.5
96865,12.8828125
96869,18.390625
96874,31.671875
96876,7.984375
96880,2.697265625
96883,63.34375
96887,4.6171875
96903,5.89453125
96908,15.9140625
96910,6.7734375
96912,18.65625
96913,6.8046875
96914,13.5234375
96927,24.9375
96928,6.63671875
96929,4.9375
96938,10.71875
96945,9.3828125
96947,6.51953125
96959,50.1875
96963,14.3125
96965,17.328125
96971,3.85546875
96972,2.228515625
96977,18.125
96978,8.65625
96986,13.609375
96989,9.0625
96995,9.3984375
97003,24.59375
97007,33.625
97016,48.21875
97019,11.1796875
97027,35.59375
97028,43.90625
97034,2.572265625
97050,7.5703125
97051,4.69140625
97062,11.375
97063,4.80078125
97065,3.447265625
97072,6.32421875
97074,1.6201171875
97079,10.8046875
97082,6.04296875
97086,3.83203125
97088,193.375
97090,12.484375
97093,3.23046875
97094,28.96875
97097,12.59375
97098,7.7578125
97106,16.9375
97116,50.28125
97123,16.71875
97131,19.078125
97138,6.73046875
97145,6.94140625
97149,7.1640625
97158,5.55859375
97162,5.484375
97163,12.4609375
97168,9.6015625
97172,1.8515625
97182,26.828125
97187,8.0703125
97197,281.75
97198,54.6875
97200,50.1875
97205,36.0
97208,81.625
97209,1.7880859375
97214,6.7578125
97217,165.25
97229,4.1015625
97230,17.9375
97233,107.1875
97235,81.625
97241,44.53125
97242,56.65625
97245,90.8125
97246,116.875
97248,68.8125
97255,97.875
97259,152.125
97260,15.78125
97263,3.669921875
97264,5.60546875
97265,4.29296875
97270,6.3828125
97278,1.8017578125
97279,5.078125
97280,2.1875
97281,2.494140625
97284,1.8935546875
97290,11.1796875
97306,17.140625
97310,9.859375
97314,4.6484375
97339,5.8203125
97349,19.96875
97350,18.3125
97352,2.30859375
97353,2.17578125
97369,5.55859375
97371,26.828125
97373,16.828125
97374,18.171875
97376,27.890625
97381,7.7578125
97386,14.859375
97388,21.765625
97395,28.109375
97398,39.03125
97401,11.015625
97402,5.3828125
97404,4.1640625
97405,10.1171875
97407,16.9375
97408,4.46484375
97413,20.546875
97416,22.53125
97422,9.984375
97425,16.25
97432,45.6875
97434,8.828125
97436,6.50390625
97437,9.921875
97443,1.65625
97444,14.046875
97449,5.7734375
97450,7.03515625
97452,5.35546875
97457,2.86328125
97466,5.41796875
97470,8.46875
97474,18.125
97477,5.0234375
97482,11.9453125
97485,16.046875
97490,12.75
97492,29.625
97495,13.4921875
97496,10.2890625
97498,11.0859375
97501,16.96875
97502,13.78125
97504,38.875
97510,13.609375
97514,9.921875
97518,8.828125
97521,5.875
97523,14.890625
97526,10.8984375
97529,15.421875
97553,4.9609375
97566,3.892578125
97575,15.4609375
97577,4.91796875
97578,4.51953125
97587,7.40625
97588,21.578125
97589,6.0078125
97595,6.7578125
97600,6.51953125
97603,9.1953125
97609,7.84375
97610,6.015625
97611,18.703125
97621,12.6953125
97622,7.1328125
97626,14.703125
97629,4.14453125
97636,19.890625
97637,4.5703125
97639,2.8828125
97641,12.59375
97645,41.6875
97647,16.765625
97650,8.0703125
97652,10.03125
97653,17.046875
97657,12.828125
97659,10.0078125
97666,6.65234375
97695,20.640625
97696,9.546875
97700,13.8671875
97707,10.1171875
97708,7.1171875
97709,17.984375
97712,10.78125
97716,8.125
97723,5.64453125
97731,13.6953125
97736,22.90625
97737,7.1953125
97759,16.078125
97769,21.234375
97770,20.34375
97775,6.0859375
97779,19.921875
97787,44.53125
97793,9.0625
97795,14.3984375
97797,2.765625
97803,9.7109375
97808,9.859375
97818,31.03125
97823,16.015625
97826,2.7109375
97830,6.89453125
97833,2.5078125
97834,29.921875
97846,32.1875
97856,18.015625
97858,5.25390625
97870,13.8671875
97872,12.96875
97880,8.6015625
97886,2.310546875
97890,7.50390625
97899,6.05859375
97902,22.859375
97910,14.640625
97912,8.484375
97913,33.625
97915,6.53515625
97922,5.875
97926,7.89453125
97928,1.3896484375
97929,14.765625
97931,12.640625
97935,20.34375
97938,1.9052734375
97940,5.09765625
97943,10.2265625
97946,34.25
97952,4.99609375
97966,11.2578125
97968,22.671875
97971,7.7578125
97973,0.83203125
97979,6.40234375
97980,6.94140625
97986,15.296875
97990,28.5625
97991,4.55078125
97995,1.2724609375
97998,13.6953125
98001,3.623046875
98003,6.71484375
98004,17.28125
98007,20.125
98009,6.18359375
98012,5.46484375
98014,2.017578125
98024,7.984375
98031,4.83984375
98033,6.7734375
98038,6.3515625
98044,2.052734375
98049,8.3984375
98051,18.5
98052,19.28125
98068,8.125
98070,9.421875
98073,14.4921875
98075,9.1796875
98076,16.515625
98080,15.4921875
98084,64.0625
98085,16.796875
98090,8.1796875
98092,9.921875
98094,10.9921875
98098,18.8125
98100,3.728515625
98105,18.3125
98107,18.46875
98108,12.3515625
98109,17.65625
98116,7.70703125
98125,43.3125
98126,30.78125
98127,12.328125
98134,6.23046875
98140,10.3359375
98143,43.3125
98147,33.71875
98148,26.78125
98150,3.7421875
98151,9.5234375
98152,14.046875
98153,7.96484375
98157,20.71875
98160,9.984375
98161,11.0625
98164,38.40625
98167,2.5625
98168,2.68359375
98169,5.78125
98188,41.9375
98191,16.59375
98192,20.125
98194,6.68359375
98195,20.796875
98201,1.5087890625
98204,9.1953125
98208,1.7236328125
98209,4.92578125
98213,5.921875
98217,3.205078125
98218,7.6875
98220,12.25
98221,7.1328125
98224,5.484375
98228,4.30078125
98242,13.6640625
98243,21.359375
98244,24.546875
98246,14.953125
98248,18.96875
98252,40.9375
98256,2.333984375
98260,7.60546875
98261,50.0
98262,14.4609375
98264,15.8828125
98265,18.421875
98270,9.421875
98278,49.1875
98279,65.125
98280,10.921875
98281,25.875
98289,18.421875
98300,8.75
98307,54.25
98310,38.1875
98319,3.623046875
98323,3.029296875
98324,11.0625
98333,14.640625
98335,5.38671875
98337,4.0546875
98340,1.8623046875
98341,32.90625
98350,24.0
98358,9.5
98363,9.6484375
98366,27.484375
98367,11.5234375
98368,22.34375
98371,34.25
98374,54.25
98375,5.30078125
98378,6.94140625
98379,3.701171875
98386,16.453125
98388,16.28125
98389,2.947265625
98392,18.578125
98397,17.6875
98405,7.828125
98409,6.53515625
98410,1.7451171875
98413,1.7451171875
98421,3.546875
98429,6.3046875
98443,15.078125
98447,8.453125
98450,22.15625
98451,5.19140625
98454,25.5
98459,29.75
98463,11.765625
98467,43.8125
98480,23.84375
98482,10.203125
98483,7.5390625
98492,15.71875
98493,17.609375
98497,4.0390625
98499,23.046875
98501,31.21875
98502,16.546875
98507,6.33984375
98510,6.63671875
98516,23.75
98518,13.75
98519,12.7265625
98522,27.265625
98527,39.90625
98530,23.421875
98542,11.84375
98543,35.71875
98551,21.578125
98555,3.12109375
98562,13.78125
98571,3.373046875
98574,3.271484375
98577,5.70703125
98578,37.03125
98585,10.828125
98587,10.53125
98589,5.51953125
98591,3.42578125
98596,10.421875
98600,41.78125
98602,3.083984375
98607,5.4453125
98609,2.744140625
98616,15.203125
98617,10.578125
98623,2.916015625
98624,14.640625
98625,15.140625
98627,1.6376953125
98628,5.546875
98638,26.78125
98640,4.43359375
98645,24.890625
98646,10.6484375
98656,10.625
98660,12.96875
98666,28.5625
98667,19.515625
98678,46.34375
98680,27.546875
98681,16.71875
98682,7.984375
98683,24.09375
98685,13.5234375
98688,19.5625
98692,33.625
98701,11.1328125
98712,5.66796875
98713,11.28125
98717,14.046875
98719,24.59375
98726,9.140625
98729,6.06640625
98734,3.771484375
98735,2.962890625
98745,8.7109375
98747,10.046875
98750,10.2421875
98751,6.98828125
98754,39.03125
98755,3.798828125
98758,73.0625
98763,9.4375
98765,46.90625
98769,23.46875
98771,7.421875
98773,22.53125
98777,12.5390625
98784,9.9453125
98791,3.234375
98794,4.84375
98795,3.546875
98796,14.921875
98799,1.7880859375
98807,11.890625
98830,89.75
98833,9.1171875
98842,47.375
98844,42.1875
98846,32.625
98847,9.28125
98851,9.8359375
98852,21.890625
98863,5.21484375
98865,7.89453125
98868,10.4921875
98870,9.2421875
98871,11.5703125
98873,7.05078125
98875,337.5
98877,337.5
98886,11.1328125
98887,28.515625
98888,9.921875
98889,22.671875
98890,22.8125
98894,4.16015625
98899,7.2109375
98902,7.35546875
98905,7.48828125
98913,6.4609375
98914,3.091796875
98915,4.09375
98917,28.109375
98918,26.296875
98920,20.671875
98922,26.296875
98932,24.734375
98936,12.828125
98942,16.078125
98943,12.4609375
98949,21.671875
98950,2.388671875
98953,4.78125
98960,12.2265625
98961,12.2265625
98962,18.015625
98973,2.693359375
98984,25.609375
98990,2.208984375
98994,16.3125
98997,11.203125
98999,2.619140625
99000,11.59375
99002,11.15625
99010,7.5390625
99019,2.6015625
99020,19.328125
99023,8.90625
99031,6.73046875
99033,23.5625
99035,14.921875
99040,16.375
99044,25.65625
99053,23.515625
99060,17.140625
99063,15.046875
99065,14.796875
99068,10.921875
99069,6.06640625
99075,6.609375
99076,12.25
99084,15.9765625
99088,13.75
99091,3.529296875
99094,6.28125
99098,6.09375
99102,6.16796875
99103,4.07421875
99107,14.0703125
99109,23.75
99115,11.3984375
99117,20.84375
99129,10.578125
99131,8.828125
99134,6.50390625
99135,7.640625
99136,5.65625
99141,9.6640625
99144,7.32421875
99145,1.970703125
99148,8.9609375
99151,7.40625
99153,34.3125
99158,3.1328125
99159,2.962890625
99167,2.017578125
99168,1.56640625
99171,2.59765625
99179,1.9482421875
99190,2.16015625
99194,6.69921875
99196,26.609375
99206,19.25
99211,24.390625
99215,7.9140625
99222,2.2890625
99226,10.0703125
99234,12.2265625
99237,20.5
99241,14.4921875
99242,4.0390625
99253,10.5078125
99264,8.546875
99266,6.17578125
99271,3.263671875
99272,6.0078125
99274,9.796875
99282,15.8125
99286,4.83203125
99289,14.609375
99298,17.546875
99301,15.8828125
99305,18.546875
99308,17.71875
99309,9.0625
99312,6.4921875
99315,21.84375
99316,9.546875
99320,64.375
99322,18.125
99323,5.06640625
99325,42.96875
99326,23.65625
99330,6.1484375
99333,11.375
99340,14.25
99342,33.375
99343,9.8359375
99344,27.4375
99346,17.546875
99358,12.2265625
99363,22.53125
99369,58.96875
99374,98.625
99375,22.765625
99376,98.625
99387,45.15625
99391,45.15625
99394,31.15625
99400,17.328125
99408,86.25
99409,20.765625
99413,86.25
99416,14.984375
99424,18.5
99430,39.03125
99431,17.390625
99433,70.1875
99439,14.3671875
99454,28.515625
99455,17.140625
99460,17.140625
99462,54.25
99476,33.3125
99478,44.09375
99479,44.09375
99484,36.09375
99491,19.078125
99493,26.140625
99496,26.140625
99500,36.4375
99501,36.4375
99505,36.4375
99510,53.8125
99511,29.6875
99513,29.6875
99516,88.6875
99519,17.984375
99529,96.6875
99533,22.90625
99546,27.21875
99552,57.125
99555,10.3984375
99557,10.3984375
99561,32.625
99566,25.96875
99575,55.78125
99577,55.78125
99579,23.234375
99586,16.90625
99614,21.234375
99617,15.78125
99618,21.234375
99619,15.78125
99620,17.4375
99621,15.78125
99632,17.4375
99635,19.28125
99638,15.359375
99640,18.203125
99643,14.4609375
99646,63.84375
99648,15.6171875
99649,69.9375
99652,8.0859375
99654,28.6875
99657,28.6875
99658,15.6875
99663,15.6875
99671,60.875
99673,16.34375
99679,54.03125
99681,54.03125
99683,54.03125
99688,19.6875
99693,42.6875
99695,16.3125
99698,16.3125
99705,53.0625
99707,11.28125
99711,20.96875
99717,10.375
99718,1.8076171875
99728,2.357421875
99734,5.14453125
99738,3.4375
99739,5.80859375
99751,13.640625
99753,5.9609375
99755,7.06640625
99758,19.25
99763,10.71875
99775,70.1875
99776,70.1875
99777,70.1875
99778,14.640625
99781,4.8125
99784,2.265625
99786,9.7734375
99794,1.607421875
99797,2.19140625
99799,4.53515625
99800,7.7421875
99802,3.59765625
99804,2.87109375
99807,20.046875
99808,4.9296875
99813,7.2734375
99815,5.33203125
99818,4.0625
99832,7.2265625
99833,3.974609375
99834,11.375
99839,24.9375
99850,38.40625
99856,38.40625
99860,15.75
99865,7.58984375
99867,45.78125
99870,9.6875
99872,36.4375
99874,13.7265625
99877,14.828125
99878,8.2109375
99880,8.0859375
99882,5.8671875
99883,2.443359375
99884,4.046875
99888,14.34375
99891,21.71875
99892,27.71875
99900,26.34375
99903,13.8359375
99904,5.1796875
99907,16.484375
99921,35.9375
99932,15.9140625
99938,21.234375
99945,4.14453125
99955,6.16796875
99960,2.412109375
99961,4.4375
99966,5.67578125
99975,5.578125
99980,1.6171875
99984,6.26171875
99985,4.58203125
99986,2.28515625
99993,11.2265625
100000,3.765625
100004,28.34375
100011,6.0078125
100013,10.8515625
100023,22.203125
100024,7.5703125
100027,6.609375
100029,3.970703125
100032,2.548828125
100033,26.9375
100040,12.5390625
100043,9.4375
100045,21.109375
100049,5.34375
100056,9.5
100058,108.875
100068,33.21875
100075,11.5234375
100076,102.1875
100086,57.125
100087,17.9375
100088,28.171875
100089,6.03125
100096,35.15625
100097,40.6875
100098,8.265625
100102,34.8125
100103,15.203125
100105,10.6484375
100107,5.6640625
100110,17.765625
100111,15.046875
100112,6.53515625
100114,7.2109375
100116,5.109375
100119,9.21875
100121,6.41796875
100126,14.796875
100132,16.625
100137,7.859375
100138,12.8828125
100141,13.640625
100160,18.171875
100170,41.6875
100171,28.21875
100172,18.65625
100181,10.921875
100184,2.755859375
100189,10.4921875
100191,30.90625
100192,13.46875
100195,7.87890625
100197,14.796875
100199,13.1875
100202,24.796875
100203,10.09375
100204,17.078125
100205,14.21875
100207,16.375
100211,22.078125
100224,22.34375
100233,11.6640625
100234,17.390625
100240,10.96875
100241,9.2578125
100242,18.171875
100249,15.171875
100250,16.71875
100259,10.2421875
100261,26.5625
100270,10.265625
100272,4.58984375
100278,11.9453125
100281,8.140625
100285,14.890625
100286,5.16015625
100288,11.84375
100289,3.072265625
100301,16.140625
100302,25.40625
100303,5.1015625
100321,20.046875
100323,26.71875
100326,31.21875
100329,7.40625
100335,5.78125
100340,9.421875
100342,7.58984375
100345,13.8125
100349,11.3046875
100354,2.88671875
100356,23.375
100362,45.875
100363,19.25
100368,4.33203125
100370,7.89453125
100372,32.3125
100375,5.4375
100376,3.373046875
100377,3.794921875
100380,6.03125
100381,18.171875
100384,14.3125
100391,6.375
100393,17.28125
100395,27.484375
100396,22.296875
100400,17.9375
100401,16.21875
100407,8.0859375
100412,18.5
100418,11.96875
100420,16.421875
100427,5.234375
100438,14.34375
100439,6.3515625
100443,6.11328125
100447,13.046875
100448,7.05078125
100452,21.28125
100454,3.34375
100456,2.619140625
100457,7.2421875
100462,15.75
100463,3.46875
100466,7.60546875
100469,9.75
100479,48.8125
100482,20.46875
100484,7.09765625
100486,25.8125
100487,14.703125
100493,13.4921875
100501,26.140625
100503,11.3515625
100507,10.9921875
100512,9.3984375
100517,14.796875
100519,12.1484375
100520,11.84375
100521,6.2265625
100522,12.1953125
100524,12.0703125
100525,28.921875
100527,16.015625
100529,9.4609375
100533,17.765625
100535,20.046875
100536,10.2421875
100537,51.71875
100538,13.8125
100544,6.04296875
100551,10.7421875
100555,39.09375
100558,21.359375
100560,13.984375
100562,37.875
100563,23.234375
100564,11.3046875
100568,15.71875
100577,87.25
100579,10.5546875
100583,8.7890625
100594,2.697265625
100600,4.1328125
100602,2.802734375
100603,5.16796875
100605,7.7578125
100609,4.12890625
100612,3.10546875
100617,3.728515625
100618,3.646484375
100619,4.16796875
100633,5.44921875
100636,3.771484375
100639,3.908203125
100643,25.96875
100648,74.1875
100665,8.1953125
100668,20.71875
100672,6.11328125
100673,30.359375
100677,4.98828125
100681,31.28125
100682,8.6953125
100687,15.75
100701,21.53125
100704,13.8984375
100711,16.046875
100723,5.765625
100733,4.76171875
100735,8.734375
100738,12.2265625
100739,7.1171875
100742,5.8671875
100745,21.578125
100746,5.53515625
100753,26.5625
100757,9.1953125
100763,63.34375
100776,11.4453125
100777,32.375
100778,24.234375
100786,13.5546875
100791,27.71875
100792,80.9375
100795,14.3984375
100800,33.90625
100802,10.4453125
100805,4.78125
100818,21.5
100820,21.1875
100826,12.3515625
100827,25.71875
100830,15.8515625
100833,10.421875
100845,9.5859375
100846,25.765625
100848,4.4609375
100851,9.5859375
100853,11.203125
100856,7.58984375
100861,6.53515625
100862,22.53125
100867,36.21875
100873,2.34375
100878,13.953125
100893,6.09765625
100900,2.330078125
100903,14.046875
100910,21.890625
100914,10.15625
100920,155.75
100926,18.5
100928,66.1875
100938,13.2734375
100941,29.453125
100942,9.3359375
100943,21.71875
100947,24.296875
100948,9.484375
100949,12.59375
100953,15.421875
100954,17.6875
100961,15.5859375
100963,10.828125
100966,11.0390625
100969,2.580078125
100972,318.25
100973,10.9453125
100975,39.34375
100978,11.375
100981,13.5234375
100985,12.9140625
100987,12.78125
100988,10.78125
100992,28.6875
100999,32.3125
101008,7.60546875
101010,16.25
101011,8.5078125
101013,11.640625
101014,13.5546875
101020,11.28125
101021,15.015625
101026,19.171875
101028,13.7265625
101049,6.65234375
101054,6.15625
101060,14.734375
101061,38.46875
101063,38.09375
101065,489.5
101070,263.5
101071,546.0
101079,257.5
101087,13.640625
101098,17.1875
101099,3.56640625
101100,3.47265625
101104,7.1640625
101108,11.8671875
101109,5.9140625
101110,1.60546875
101114,11.421875
101118,7.09765625
101133,7.37109375
101134,20.9375
101137,15.5546875
101138,437.0
101140,437.0
101147,29.390625
101151,3.166015625
101152,15.6484375
101154,193.375
101161,193.375
101162,54.90625
101172,12.4296875
101174,8.453125
101180,25.09375
101182,27.890625
101183,10.1171875
101186,18.28125
101189,14.640625
101192,38.25
101194,22.53125
101195,25.921875
101197,38.40625
101205,21.1875
101210,215.75
101214,47.5625
101215,55.78125
101217,19.171875
101219,79.375
101222,21.234375
101230,33.09375
101231,9.5625
101232,29.6875
101233,17.6875
101238,14.578125
101239,14.578125
101240,96.3125
101255,12.0703125
101258,19.609375
101265,208.25
101271,18.203125
101279,5.609375
101281,6.265625
101283,54.90625
101285,55.78125
101289,139.5
101292,107.1875
101295,107.1875
101300,366.25
101301,366.25
101305,459.75
101307,11.546875
101308,8.0390625
101315,17.4375
101318,16.078125
101322,5.94140625
101326,5.2578125
101327,4.1640625
101328,7.79296875
101329,14.640625
101330,6.1328125
101332,12.1953125
101333,275.25
101341,29.6875
101342,22.15625
101344,312.0
101346,5.63671875
101348,8.46875
101362,33.71875
101363,12.1171875
101365,5.0546875
101372,7.7578125
101375,7.7578125
101388,10.375
101392,11.203125
101395,24.84375
101397,13.640625
101406,16.859375
101412,76.0
101414,382.5
101421,34.59375
101423,295.25
101424,34.59375
101432,4.51171875
101440,20.765625
101441,27.328125
101443,29.75
101448,51.1875
101473,34.1875
101476,15.71875
101479,631.0
101485,8.90625
101486,21.84375
101490,4.2109375
101491,21.40625
101492,3.8515625
101500,8.734375
101508,33.09375
101514,5.109375
101519,115.9375
101521,12.8828125
101524,12.8828125
101533,24.296875
101537,18.09375
101538,77.8125
101548,10.71875
101549,19.5625
101554,7.2265625
101557,8.125
101559,14.1640625
101579,7.03515625
101582,20.25
101585,26.5
101588,50.1875
101591,11.3046875
101597,7.50390625
101598,42.96875
101602,11.9921875
101607,37.25
101609,36.90625
101632,32.125
101634,40.21875
101635,40.375
101637,4.890625
101642,7.32421875
101644,30.65625
101646,18.703125
101653,40.9375
101654,3.2890625
101657,10.6015625
101658,3.10546875
101662,2.955078125
101663,2.119140625
101668,3.751953125
101674,9.7734375
101677,22.578125
101680,7.1328125
101681,3.072265625
101691,8.46875
101693,2.30078125
101699,4.67578125
101704,3.21875
101707,3.60546875
101714,16.546875
101718,4.96484375
101720,11.9453125
101726,8.0390625
101729,24.6875
101730,16.140625
101739,28.796875
101740,17.609375
101748,1.41796875
101749,7.421875
101753,6.97265625
101759,17.875
101763,25.296875
101767,15.421875
101771,21.28125
101772,27.65625
101776,16.71875
101779,19.171875
101782,32.0625
101785,25.65625
101786,4.7734375
101789,8.5078125
101795,22.296875
101796,19.28125
101797,17.9375
101802,22.765625
101804,32.125
101806,18.65625
101809,9.1796875
101814,14.734375
101823,11.4453125
101825,7.35546875
101826,4.6875
101828,2.396484375
101841,12.1484375
101842,15.9140625
101845,165.25
101851,11.9921875
101852,35.8125
101858,10.2265625
101861,11.0625
101862,8.6953125
101864,9.7109375
101865,10.4453125
101871,12.78125
101874,14.671875
101881,16.421875
101882,15.9140625
101883,4.203125
101885,11.71875
101886,6.95703125
101893,135.25
101898,65.875
101902,27.9375
101904,8.7734375
101905,17.984375
101911,11.0390625
101913,7.80859375
101915,5.0546875
101920,51.3125
101924,3.048828125
101935,19.765625
101936,7.33984375
101937,9.2578125
101944,7.62109375
101947,19.125
101949,13.46875
101952,7.859375
101954,4.4765625
101956,2.34765625
101965,7.08203125
101966,3.529296875
101970,29.03125
101973,8.8671875
101974,18.65625
101979,1.8486328125
101992,4.04296875
101993,6.50390625
101994,5.08984375
101995,7.1796875
102001,14.015625
102003,21.0625
102015,9.078125
102022,35.65625
102028,35.4375
102036,38.3125
102038,6.73046875
102041,8.7734375
102043,26.828125
102044,5.88671875
102045,10.78125
102046,8.8828125
102050,28.390625
102051,7.5703125
102066,19.6875
102068,42.875
102069,12.2265625
102084,14.953125
102087,20.671875
102088,4.8125
102090,53.5
102097,71.625
102101,74.1875
102104,25.921875
102114,11.9921875
102117,15.6171875
102121,41.09375
102125,21.453125
102127,9.75
102136,13.8984375
102139,5.6640625
102147,7.421875
102157,16.9375
102159,30.90625
102162,9.2578125
102164,8.3203125
102189,52.4375
102194,10.3359375
102198,112.375
102212,56.4375
102215,20.296875
102218,52.65625
102221,56.4375
102223,27.0
102224,68.3125
102231,13.578125
102232,16.015625
102238,21.84375
102242,16.3125
102245,24.34375
102247,33.84375
102250,40.9375
102251,25.71875
102254,38.46875
102258,28.453125
102260,18.46875
102268,2.68359375
102272,45.34375
102277,18.359375
102283,21.28125
102287,39.5
102289,49.40625
102297,36.09375
102298,37.5
102301,42.03125
102309,8.4296875
102312,82.5625
102313,11.640625
102316,31.921875
102317,70.75
102319,13.5234375
102320,72.5
102322,80.3125
102324,3.60546875
102325,38.40625
102343,26.34375
102344,30.65625
102355,58.5
102361,53.1875
102368,25.296875
102370,41.78125
102372,25.609375
102374,8.125
102375,73.9375
102378,17.1875
102386,37.34375
102387,4.578125
102392,11.9921875
102406,4.08203125
102414,4.58984375
102422,19.84375
102427,16.65625
102429,4.83203125
102431,9.6484375
102434,12.5625
102436,18.890625
102441,12.640625
102442,12.640625
102443,14.1640625
102445,8.453125
102449,51.90625
102450,13.15625
102457,15.6875
102463,38.3125
102464,8.7109375
102467,20.96875
102470,18.234375
102493,3.271484375
102494,35.59375
102503,6.94140625
102504,6.5625
102505,5.30078125
102514,13.0234375
102520,10.2265625
102522,5.33984375
102525,3.734375
102526,21.84375
102530,87.625
102536,6.4765625
102538,5.0
102543,6.015625
102551,2.42578125
102555,6.8203125
102556,8.0546875
102557,22.203125
102558,7.51953125
102560,43.75
102563,66.1875
102564,36.21875
102567,8.2109375
102568,12.828125
102570,2.837890625
102575,16.25
102580,28.921875
